backend,model,mode,language,category,attempts,exact_rate,pass_rate,ok_rate,parse_error_rate,non_completable_rate,incomplete_rate,semantic_mismatch_rate,timeout_rate,other_error_rate,avg_tokens,avg_seconds
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Ministral-3-8B-Instruct-2512-GGUF,constrained_mixed,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:boolean,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function,4,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,25.0,7.5,1.22
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_application,4,0.0,25.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,12.25,1.26
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_arithmetic,12,0.0,0.0,0.0,50.0,0.0,0.0,16.67,0.0,33.33,6.08,0.64
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_closure,2,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.01
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_composition,2,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,37.5,170.07
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.0,9.11
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0,4.5,74.32
local,Qwen/Qwen3.5-0.8B,constrained_mixed,fun,fun:function_higher_order,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:assignment,3,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,33.33,25.0,1.59
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:boolean,2,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,49.0,2.53
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:branching,6,0.0,0.0,0.0,16.67,0.0,33.33,0.0,0.0,50.0,85.83,5.04
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:loops,4,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,45.0,2.96
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:mixed_control,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:nested_branching,3,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,33.33,13.67,0.75
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:sequence,3,0.0,33.33,33.33,66.67,0.0,0.0,0.0,0.0,0.0,21.33,1.4
local,Qwen/Qwen3.5-0.8B,constrained_mixed,imp,imp:while_loop,3,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,33.33,16.33,0.77
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_application,2,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,9.5,0.62
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,0.86
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_choice,2,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,5.0,0.52
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_composition,6,0.0,0.0,0.0,16.67,0.0,16.67,16.67,0.0,50.0,37.33,2.13
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,5.0,0.42
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,5.0,0.45
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_modus_ponens,2,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.43
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,0.82
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
local,Qwen/Qwen3.5-0.8B,constrained_mixed,stlc,stlc:logic_weakening,3,0.0,33.33,33.33,66.67,0.0,0.0,0.0,0.0,0.0,3.33,0.3
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-1.5B,constrained_mixed,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:boolean,2,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1.5,1.72
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function,4,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,8.5,1.49
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_application,4,0.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,41.0,6.85
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_arithmetic,12,0.0,33.33,33.33,41.67,0.0,8.33,16.67,0.0,0.0,21.0,2.86
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_closure,2,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,113.5,13.75
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_composition,2,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,20.0,3.12
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.0,3.31
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_float,4,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,5.75,114.13
local,Qwen/Qwen3.5-2B,constrained_mixed,fun,fun:function_higher_order,2,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,15.5,2.86
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,94.0,6.73
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:assignment,3,0.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,0.0,65.67,6.25
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.5,6.17
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:branching,6,0.0,0.0,0.0,33.33,0.0,0.0,66.67,0.0,0.0,39.17,3.67
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,136.75,10.45
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,157.0,11.1
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,104.0,7.96
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:sequence,3,0.0,33.33,33.33,0.0,0.0,33.33,33.33,0.0,0.0,77.33,7.3
local,Qwen/Qwen3.5-2B,constrained_mixed,imp,imp:while_loop,3,0.0,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,55.67,5.21
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_application,2,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,171.18
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,14.0,114.84
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_composition,6,0.0,16.67,16.67,16.67,0.0,66.67,0.0,0.0,0.0,37.33,134.6
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.0,508.56
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.0,1.08
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.0,1.11
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_eta,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.28
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_function_result,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.43
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_higher_order,3,0.0,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,10.33,1.07
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7.5,0.75
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_modus_ponens,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.38
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,107.0,7.38
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_projection,1,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.02
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_repetition,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.31
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,5.0,0.46
local,Qwen/Qwen3.5-2B,constrained_mixed,stlc,stlc:logic_weakening,3,0.0,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,9.33,1.04
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:boolean,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.5,92.25
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function,4,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,705.25,35.91
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,1067.25,195.66
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_arithmetic,12,0.0,33.33,33.33,0.0,0.0,41.67,16.67,0.0,8.33,1471.0,89.08
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_closure,2,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0,147.42
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_composition,2,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,1037.5,84.49
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2060.0,153.14
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1877.75,317.14
local,Qwen/Qwen3.5-4B,constrained_mixed,fun,fun:function_higher_order,2,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,2064.0,150.1
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,307.5,21.03
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,1034.67,69.25
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,258.5,13.16
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,16.67,66.67,0.0,16.67,1319.83,88.35
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:loops,4,0.0,25.0,25.0,0.0,0.0,0.0,50.0,0.0,25.0,792.5,53.93
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,2155.0,131.52
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:nested_branching,3,0.0,33.33,33.33,0.0,0.0,0.0,33.33,0.0,33.33,1252.0,80.59
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:sequence,3,0.0,66.67,66.67,0.0,0.0,0.0,0.0,0.0,33.33,380.33,26.4
local,Qwen/Qwen3.5-4B,constrained_mixed,imp,imp:while_loop,3,0.0,33.33,33.33,0.0,0.0,0.0,66.67,0.0,0.0,1366.67,79.19
